"filename","id","var_name_orig","class_orig","label_orig","n_labels","n_valid_labels","n_na_labels"
"AB-WaveV-EN.sav","Arab_Barometer_5","Q602_4B","retroharmonize_labelled_spss_survey","preference neighbors different christian denomination",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q604A_1","retroharmonize_labelled_spss_survey","marriage female relative one who does not pray",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q604A_3","retroharmonize_labelled_spss_survey","marriage female relative one of a lower social status",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q604B_1","retroharmonize_labelled_spss_survey","marriage male relative one who does not pray",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q604B_3","retroharmonize_labelled_spss_survey","marriage male relative one of a lower social status",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q606_1","retroharmonize_labelled_spss_survey","political islam dis agreement religious leaders should not interfere in electo",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q606_2","retroharmonize_labelled_spss_survey","political islam dis agreement country better off with religious leaders in off",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q606_3","retroharmonize_labelled_spss_survey","political islam dis agreement relgious leaders should influence government dec",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q606_4","retroharmonize_labelled_spss_survey","political islam dis agreement religious practice is private matter",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q606_8","retroharmonize_labelled_spss_survey","political islam dis agreement religious leaders as corrupt as nonreligious lea",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q607_2","retroharmonize_labelled_spss_survey","interpretation islam dis agreement nonmuslims' rights should be inferior",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q607_6","retroharmonize_labelled_spss_survey","interpretation islam dis agreement islam does not require hijab",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q607_7","retroharmonize_labelled_spss_survey","interpretation islam dis agreement banks should be allowed to charge interest",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q605","retroharmonize_labelled_spss_survey","preference sharia vs will of people",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q605A_1","retroharmonize_labelled_spss_survey","sharia government providing basic services",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q605A_2","retroharmonize_labelled_spss_survey","sharia government without corruption",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q605A_3","retroharmonize_labelled_spss_survey","sharia government using physical punishment",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q605A_4","retroharmonize_labelled_spss_survey","sharia government restricting women's role",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q605B","retroharmonize_labelled_spss_survey","sharia essential characteristic",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_1","retroharmonize_labelled_spss_survey","economic relations preference usa",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_2","retroharmonize_labelled_spss_survey","economic relations preference saudi",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_8","retroharmonize_labelled_spss_survey","economic relations preference russia",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_9","retroharmonize_labelled_spss_survey","economic relations preference qatar",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_4","retroharmonize_labelled_spss_survey","economic relations preference turkey",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_3","retroharmonize_labelled_spss_survey","economic relations preference iran",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_13","retroharmonize_labelled_spss_survey","economic relations preference china",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q700A_12","retroharmonize_labelled_spss_survey","economic relations preference uk",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701C_1","retroharmonize_labelled_spss_survey","foreign aid preference usa",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701C_2","retroharmonize_labelled_spss_survey","foreign aid preference eu",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701C_3","retroharmonize_labelled_spss_survey","foreign aid preference russia",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701C_4","retroharmonize_labelled_spss_survey","foreign aid preference saudi",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701C_5","retroharmonize_labelled_spss_survey","foreign aid preference china",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701C_6","retroharmonize_labelled_spss_survey","foreign aid preference uk",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701F_1","retroharmonize_labelled_spss_survey","foreign aid beneficiaries charities civil society organizations",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701F_2","retroharmonize_labelled_spss_survey","foreign aid beneficiaries ordinary citizens",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701F_3","retroharmonize_labelled_spss_survey","foreign aid beneficiaries government",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701G_1","retroharmonize_labelled_spss_survey","foreign aid motivation economic development",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701G_2","retroharmonize_labelled_spss_survey","foreign aid motivation internal stability",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701G_3","retroharmonize_labelled_spss_survey","foreign aid motivation empower civil society organizations",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701G_4","retroharmonize_labelled_spss_survey","foreign aid motivation improvement of life of ordinary citizens",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701G_5","retroharmonize_labelled_spss_survey","foreign aid motivation gaining influence over country",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q701H","retroharmonize_labelled_spss_survey","foreign aid main motivation",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q703","retroharmonize_labelled_spss_survey","preference globalization",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q705","retroharmonize_labelled_spss_survey","evaluation lack of development arab world",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q706A","retroharmonize_labelled_spss_survey","dis agreement violence against us logical consequence of interference in region",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q706B","retroharmonize_labelled_spss_survey","evaluation violence justified vs violence never justified",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707","retroharmonize_labelled_spss_survey","dis agreement americans good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_1","retroharmonize_labelled_spss_survey","dis agreement americans good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_2","retroharmonize_labelled_spss_survey","dis agreement saudis good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_3","retroharmonize_labelled_spss_survey","dis agreement russians good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_4","retroharmonize_labelled_spss_survey","dis agreement qatari good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_5","retroharmonize_labelled_spss_survey","dis agreement turkish good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_6","retroharmonize_labelled_spss_survey","dis agreement iranians good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_7","retroharmonize_labelled_spss_survey","dis agreement chinese good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q707_8","retroharmonize_labelled_spss_survey","dis agreement british good people",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q725_1","retroharmonize_labelled_spss_survey","evaluation president trump",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q725_2","retroharmonize_labelled_spss_survey","evaluation president putin",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q725_3","retroharmonize_labelled_spss_survey","evaluation president erdogan",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q709B","retroharmonize_labelled_spss_survey","dis agreement good for region to coordinate foreign policy with israel's",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q7141A","retroharmonize_labelled_spss_survey","greatest threat stability",17,17,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q7141B","retroharmonize_labelled_spss_survey","greatest threat wellbeing",17,17,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q833","retroharmonize_labelled_spss_survey","evaluation growth of sectarian division",6,6,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q841","retroharmonize_labelled_spss_survey","evaluation arab region tensions religious divide vs sectarian divide",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1003GCCA","retroharmonize_labelled_spss_survey","demographics years of schooling kuwait",3,3,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1003","retroharmonize_labelled_spss_survey","demographics hihgest level of education",9,9,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1020JO","retroharmonize_labelled_spss_survey","demographics country of origin jordan",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1001A","retroharmonize_labelled_spss_survey","demographics governorate of origin",226,226,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1001B","retroharmonize_labelled_spss_survey","demographics years lived in neighborhood",2,2,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1001C","retroharmonize_labelled_spss_survey","demographics social structure neighborhood",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1001D","retroharmonize_labelled_spss_survey","demographics preference neighborhood",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1005","retroharmonize_labelled_spss_survey","demographics employment status",9,9,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006","retroharmonize_labelled_spss_survey","demographics employment status fulltime vs parttime",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006A","retroharmonize_labelled_spss_survey","demographics employment sector",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006C","retroharmonize_labelled_spss_survey","demographics employment position at work",9,9,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006C_GCC","retroharmonize_labelled_spss_survey","demographics employment position at work kuwait",13,13,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006C_GGC1","retroharmonize_labelled_spss_survey","demographics employment sector kuwait",15,15,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006D","retroharmonize_labelled_spss_survey","demographics employment work contract",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006E","retroharmonize_labelled_spss_survey","demographics employment work contract permanent temporary",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006F_1","retroharmonize_labelled_spss_survey","demographics previous employment status",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006F","retroharmonize_labelled_spss_survey","demographics employment previous work contract",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1006G","retroharmonize_labelled_spss_survey","demographics employment previous work contract permanent temporary",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1010","retroharmonize_labelled_spss_survey","demographics social status",9,9,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1010C","retroharmonize_labelled_spss_survey","demographics social status wife wears hijab",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1010B1","retroharmonize_labelled_spss_survey","demographics children",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1010B2","retroharmonize_labelled_spss_survey","demographics number of children",2,2,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1018","retroharmonize_labelled_spss_survey","demographics number of people with disability living at hh",2,2,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1018A","retroharmonize_labelled_spss_survey","demographics type of disability person 1",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1018B","retroharmonize_labelled_spss_survey","demographics type of disability person with most severe disability",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1018C","retroharmonize_labelled_spss_survey","demographics everyday task inside house person 1",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1018D","retroharmonize_labelled_spss_survey","demographics everyday task inside house person with most severe disability",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1018E","retroharmonize_labelled_spss_survey","demographics everyday task outside house person 1",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1018F","retroharmonize_labelled_spss_survey","demographics everyday task outside house person with most severe disability",7,7,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1014A","retroharmonize_labelled_spss_survey","demographics number of people living at hh in employment",10,10,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_LEB","retroharmonize_labelled_spss_survey","demographics lebanon income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_LEB","retroharmonize_labelled_spss_survey","demographics lebanon income, if lower than median",5,5,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_LEB","retroharmonize_labelled_spss_survey","demographics lebanon income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_JO","retroharmonize_labelled_spss_survey","demographics jordan income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_JO","retroharmonize_labelled_spss_survey","demographics jordan income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_JO","retroharmonize_labelled_spss_survey","demographics jordan income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_PAL","retroharmonize_labelled_spss_survey","demographics palestine income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_PAL","retroharmonize_labelled_spss_survey","demographics palestine income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_PAL","retroharmonize_labelled_spss_survey","demographics palestine income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_MO","retroharmonize_labelled_spss_survey","demographics morocco income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_MO","retroharmonize_labelled_spss_survey","demographics morocco income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_MO","retroharmonize_labelled_spss_survey","demographics morocco income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_TUN","retroharmonize_labelled_spss_survey","demographics tunisia income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_TUN","retroharmonize_labelled_spss_survey","demographics tunisia income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_TUN","retroharmonize_labelled_spss_survey","demographics tunisia income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_EG","retroharmonize_labelled_spss_survey","demographics egypt income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_EG","retroharmonize_labelled_spss_survey","demographics egypt income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_EG","retroharmonize_labelled_spss_survey","demographics egypt income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_SUD","retroharmonize_labelled_spss_survey","demographics sudan income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_SUD","retroharmonize_labelled_spss_survey","demographics sudan income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_SUD","retroharmonize_labelled_spss_survey","demographics sudan income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015_YEM","retroharmonize_labelled_spss_survey","demographics yemen income continuous",2,2,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_YEM","retroharmonize_labelled_spss_survey","demographics yemen income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_IR","retroharmonize_labelled_spss_survey","demographics iraq income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_IR","retroharmonize_labelled_spss_survey","demographics iraq income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_IR","retroharmonize_labelled_spss_survey","demographics iraq income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_AL","retroharmonize_labelled_spss_survey","demographics algeria income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_AL","retroharmonize_labelled_spss_survey","demographics algeria income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_AL","retroharmonize_labelled_spss_survey","demographics algeria income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_LI","retroharmonize_labelled_spss_survey","demographics libya income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_LI","retroharmonize_labelled_spss_survey","demographics libya income, if lower than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015C_LI","retroharmonize_labelled_spss_survey","demographics libya income, if higher than median",8,8,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015A_KU","retroharmonize_labelled_spss_survey","demographics kuwait income higher lower than median",4,4,0
"AB-WaveV-EN.sav","Arab_Barometer_5","Q1015B_KU","retroharmonize_labelled_spss_survey","demographics kuwait income, if lower than median",8,8,0
