"id","country","eval_parl_num","eval_parl_cat","wave"
"ABIII_English_452","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_453","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_454","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_455","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_456","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_457","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_458","Algeria",5,"do_not_know","ABIII"
"ABIII_English_459","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_460","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_461","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_462","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_463","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_464","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_465","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_466","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_467","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_468","Algeria",5,"do_not_know","ABIII"
"ABIII_English_469","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_470","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_471","Algeria",5,"do_not_know","ABIII"
"ABIII_English_472","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_473","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_474","Algeria",5,"do_not_know","ABIII"
"ABIII_English_475","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_476","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_477","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_478","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_479","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_480","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_481","Algeria",1,"not_free","ABIII"
"ABIII_English_482","Algeria",5,"do_not_know","ABIII"
"ABIII_English_483","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_484","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_485","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_486","Algeria",5,"do_not_know","ABIII"
"ABIII_English_487","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_488","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_489","Algeria",1,"not_free","ABIII"
"ABIII_English_490","Algeria",1,"not_free","ABIII"
"ABIII_English_491","Algeria",1,"not_free","ABIII"
"ABIII_English_492","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_493","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_494","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_495","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_496","Algeria",1,"not_free","ABIII"
"ABIII_English_497","Algeria",5,"do_not_know","ABIII"
"ABIII_English_498","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_499","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_500","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_501","Algeria",1,"not_free","ABIII"
"ABIII_English_502","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_503","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_504","Algeria",5,"do_not_know","ABIII"
"ABIII_English_505","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_506","Algeria",1,"not_free","ABIII"
"ABIII_English_507","Algeria",1,"not_free","ABIII"
"ABIII_English_508","Algeria",1,"not_free","ABIII"
"ABIII_English_509","Algeria",5,"do_not_know","ABIII"
"ABIII_English_510","Algeria",1,"not_free","ABIII"
"ABIII_English_511","Algeria",5,"do_not_know","ABIII"
"ABIII_English_512","Algeria",1,"not_free","ABIII"
"ABIII_English_513","Algeria",1,"not_free","ABIII"
"ABIII_English_514","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_515","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_516","Algeria",1,"not_free","ABIII"
"ABIII_English_517","Algeria",5,"do_not_know","ABIII"
"ABIII_English_518","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_519","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_520","Algeria",1,"not_free","ABIII"
"ABIII_English_521","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_522","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_523","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_524","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_525","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_526","Algeria",1,"not_free","ABIII"
"ABIII_English_527","Algeria",1,"not_free","ABIII"
"ABIII_English_528","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_529","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_530","Algeria",5,"do_not_know","ABIII"
"ABIII_English_531","Algeria",5,"do_not_know","ABIII"
"ABIII_English_532","Algeria",1,"not_free","ABIII"
"ABIII_English_533","Algeria",1,"not_free","ABIII"
"ABIII_English_534","Algeria",1,"not_free","ABIII"
"ABIII_English_535","Algeria",1,"not_free","ABIII"
"ABIII_English_536","Algeria",1,"not_free","ABIII"
"ABIII_English_537","Algeria",1,"not_free","ABIII"
"ABIII_English_538","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_539","Algeria",1,"not_free","ABIII"
"ABIII_English_540","Algeria",1,"not_free","ABIII"
"ABIII_English_541","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_542","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_543","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_544","Algeria",1,"not_free","ABIII"
"ABIII_English_545","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_546","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_547","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_548","Algeria",1,"not_free","ABIII"
"ABIII_English_549","Algeria",1,"not_free","ABIII"
"ABIII_English_550","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_551","Algeria",1,"not_free","ABIII"
"ABIII_English_552","Algeria",1,"not_free","ABIII"
"ABIII_English_553","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_554","Algeria",1,"not_free","ABIII"
"ABIII_English_555","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_556","Algeria",5,"do_not_know","ABIII"
"ABIII_English_557","Algeria",1,"not_free","ABIII"
"ABIII_English_558","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_559","Algeria",1,"not_free","ABIII"
"ABIII_English_560","Algeria",1,"not_free","ABIII"
"ABIII_English_561","Algeria",5,"do_not_know","ABIII"
"ABIII_English_562","Algeria",1,"not_free","ABIII"
"ABIII_English_563","Algeria",1,"not_free","ABIII"
"ABIII_English_564","Algeria",5,"do_not_know","ABIII"
"ABIII_English_565","Algeria",1,"not_free","ABIII"
"ABIII_English_566","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_567","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_568","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_569","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_570","Algeria",5,"do_not_know","ABIII"
"ABIII_English_571","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_572","Algeria",5,"do_not_know","ABIII"
"ABIII_English_573","Algeria",1,"not_free","ABIII"
"ABIII_English_574","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_575","Algeria",6,"declined","ABIII"
"ABIII_English_576","Algeria",5,"do_not_know","ABIII"
"ABIII_English_577","Algeria",5,"do_not_know","ABIII"
"ABIII_English_578","Algeria",5,"do_not_know","ABIII"
"ABIII_English_579","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_580","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_581","Algeria",1,"not_free","ABIII"
"ABIII_English_582","Algeria",1,"not_free","ABIII"
"ABIII_English_583","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_584","Algeria",1,"not_free","ABIII"
"ABIII_English_585","Algeria",5,"do_not_know","ABIII"
"ABIII_English_586","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_587","Algeria",1,"not_free","ABIII"
"ABIII_English_588","Algeria",1,"not_free","ABIII"
"ABIII_English_589","Algeria",1,"not_free","ABIII"
"ABIII_English_590","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_591","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_592","Algeria",1,"not_free","ABIII"
"ABIII_English_593","Algeria",1,"not_free","ABIII"
"ABIII_English_594","Algeria",5,"do_not_know","ABIII"
"ABIII_English_595","Algeria",1,"not_free","ABIII"
"ABIII_English_596","Algeria",1,"not_free","ABIII"
"ABIII_English_597","Algeria",1,"not_free","ABIII"
"ABIII_English_598","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_599","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_600","Algeria",1,"not_free","ABIII"
"ABIII_English_601","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_602","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_603","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_604","Algeria",1,"not_free","ABIII"
"ABIII_English_605","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_606","Algeria",1,"not_free","ABIII"
"ABIII_English_607","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_608","Algeria",1,"not_free","ABIII"
"ABIII_English_609","Algeria",1,"not_free","ABIII"
"ABIII_English_610","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_611","Algeria",5,"do_not_know","ABIII"
"ABIII_English_612","Algeria",5,"do_not_know","ABIII"
"ABIII_English_613","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_614","Algeria",5,"do_not_know","ABIII"
"ABIII_English_615","Algeria",1,"not_free","ABIII"
"ABIII_English_616","Algeria",5,"do_not_know","ABIII"
"ABIII_English_617","Algeria",1,"not_free","ABIII"
"ABIII_English_618","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_619","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_620","Algeria",1,"not_free","ABIII"
"ABIII_English_621","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_622","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_623","Algeria",5,"do_not_know","ABIII"
"ABIII_English_624","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_625","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_626","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_627","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_628","Algeria",5,"do_not_know","ABIII"
"ABIII_English_629","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_630","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_631","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_632","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_633","Algeria",1,"not_free","ABIII"
"ABIII_English_634","Algeria",5,"do_not_know","ABIII"
"ABIII_English_635","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_636","Algeria",5,"do_not_know","ABIII"
"ABIII_English_637","Algeria",1,"not_free","ABIII"
"ABIII_English_638","Algeria",5,"do_not_know","ABIII"
"ABIII_English_639","Algeria",5,"do_not_know","ABIII"
"ABIII_English_640","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_641","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_642","Algeria",1,"not_free","ABIII"
"ABIII_English_643","Algeria",1,"not_free","ABIII"
"ABIII_English_644","Algeria",1,"not_free","ABIII"
"ABIII_English_645","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_646","Algeria",1,"not_free","ABIII"
"ABIII_English_647","Algeria",1,"not_free","ABIII"
"ABIII_English_648","Algeria",5,"do_not_know","ABIII"
"ABIII_English_649","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_650","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_651","Algeria",1,"not_free","ABIII"
"ABIII_English_652","Algeria",1,"not_free","ABIII"
"ABIII_English_653","Algeria",1,"not_free","ABIII"
"ABIII_English_654","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_655","Algeria",1,"not_free","ABIII"
"ABIII_English_656","Algeria",1,"not_free","ABIII"
"ABIII_English_657","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_658","Algeria",1,"not_free","ABIII"
"ABIII_English_659","Algeria",1,"not_free","ABIII"
"ABIII_English_660","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_661","Algeria",1,"not_free","ABIII"
"ABIII_English_662","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_663","Algeria",5,"do_not_know","ABIII"
"ABIII_English_664","Algeria",1,"not_free","ABIII"
"ABIII_English_665","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_666","Algeria",5,"do_not_know","ABIII"
"ABIII_English_667","Algeria",1,"not_free","ABIII"
"ABIII_English_668","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_669","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_670","Algeria",1,"not_free","ABIII"
"ABIII_English_671","Algeria",1,"not_free","ABIII"
"ABIII_English_672","Algeria",1,"not_free","ABIII"
"ABIII_English_673","Algeria",1,"not_free","ABIII"
"ABIII_English_674","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_675","Algeria",1,"not_free","ABIII"
"ABIII_English_676","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_677","Algeria",1,"not_free","ABIII"
"ABIII_English_678","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_679","Algeria",1,"not_free","ABIII"
"ABIII_English_680","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_681","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_682","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_683","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_684","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_685","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_686","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_687","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_688","Algeria",5,"do_not_know","ABIII"
"ABIII_English_689","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_690","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_691","Algeria",5,"do_not_know","ABIII"
"ABIII_English_692","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_693","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_694","Algeria",5,"do_not_know","ABIII"
"ABIII_English_695","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_696","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_697","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_698","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_699","Algeria",1,"not_free","ABIII"
"ABIII_English_700","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_701","Algeria",1,"not_free","ABIII"
"ABIII_English_702","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_703","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_704","Algeria",5,"do_not_know","ABIII"
"ABIII_English_705","Algeria",6,"declined","ABIII"
"ABIII_English_706","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_707","Algeria",1,"not_free","ABIII"
"ABIII_English_708","Algeria",1,"not_free","ABIII"
"ABIII_English_709","Algeria",1,"not_free","ABIII"
"ABIII_English_710","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_711","Algeria",1,"not_free","ABIII"
"ABIII_English_712","Algeria",5,"do_not_know","ABIII"
"ABIII_English_713","Algeria",5,"do_not_know","ABIII"
"ABIII_English_714","Algeria",5,"do_not_know","ABIII"
"ABIII_English_715","Algeria",5,"do_not_know","ABIII"
"ABIII_English_716","Algeria",5,"do_not_know","ABIII"
"ABIII_English_717","Algeria",1,"not_free","ABIII"
"ABIII_English_718","Algeria",5,"do_not_know","ABIII"
"ABIII_English_719","Algeria",5,"do_not_know","ABIII"
"ABIII_English_720","Algeria",1,"not_free","ABIII"
"ABIII_English_721","Algeria",1,"not_free","ABIII"
"ABIII_English_722","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_723","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_724","Algeria",5,"do_not_know","ABIII"
"ABIII_English_725","Algeria",5,"do_not_know","ABIII"
"ABIII_English_726","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_727","Algeria",5,"do_not_know","ABIII"
"ABIII_English_728","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_729","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_730","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_731","Algeria",1,"not_free","ABIII"
"ABIII_English_732","Algeria",5,"do_not_know","ABIII"
"ABIII_English_733","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_734","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_735","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_736","Algeria",5,"do_not_know","ABIII"
"ABIII_English_737","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_738","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_739","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_740","Algeria",1,"not_free","ABIII"
"ABIII_English_741","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_742","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_743","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_744","Algeria",5,"do_not_know","ABIII"
"ABIII_English_745","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_746","Algeria",1,"not_free","ABIII"
"ABIII_English_747","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_748","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_749","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_750","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_751","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_752","Algeria",4,"free_and_fair","ABIII"
"ABIII_English_753","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_754","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_755","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_756","Algeria",5,"do_not_know","ABIII"
"ABIII_English_757","Algeria",5,"do_not_know","ABIII"
"ABIII_English_758","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_759","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_760","Algeria",5,"do_not_know","ABIII"
"ABIII_English_761","Algeria",5,"do_not_know","ABIII"
"ABIII_English_762","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_763","Algeria",5,"do_not_know","ABIII"
"ABIII_English_764","Algeria",5,"do_not_know","ABIII"
"ABIII_English_765","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_766","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_767","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_768","Algeria",5,"do_not_know","ABIII"
"ABIII_English_769","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_770","Algeria",1,"not_free","ABIII"
"ABIII_English_771","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_772","Algeria",5,"do_not_know","ABIII"
"ABIII_English_773","Algeria",5,"do_not_know","ABIII"
"ABIII_English_774","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_775","Algeria",1,"not_free","ABIII"
"ABIII_English_776","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_777","Algeria",3,"some_minor_problems","ABIII"
"ABIII_English_778","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_779","Algeria",2,"some_major_problems","ABIII"
"ABIII_English_780","Algeria",5,"do_not_know","ABIII"
"ABIII_English_781","Algeria",3,"some_minor_problems","ABIII"
